maxArrayPanelsCount,maxArrayAreaMeters2,numSegments,maxSunshineHoursPerYear,totSunshineHoursPerYear,areaMeters2,groundAreaMeters2,maxYearlyEnergyDcKwh,numTreePointsInFootprint,footprinAreaMeters2,longitude,latitude
63,123.704123,5,1434.850694,1.0058e+6,194.221286,171.156078,28490.68053,0.623501,219.726863,-84.373641,33.776416
35,68.72437,5,1497.052622,681449.5777,128.202571,116.87201,17198.82496,0.737596,165.402198,-84.37348,33.776401
59,115.849726,7,1273.949282,688626.5579,183.835308,144.939356,21973.44094,1.180249,215.208891,-84.373529,33.775124
16,31.416901,5,1130.637351,253287.256,60.852085,54.851577,5526.26888,2.701432,159.915195,-84.373512,33.774702
0,0,1,0,0,0,0,0,4.424699,140.122536,-84.373515,33.775547
97,190.464815,2,1308.318355,1.3053e+6,223.898794,221.021721,43306.33365,0.541812,254.700982,-84.375164,33.775535
0,0,1,0,0,0,0,0,4.635621,202.561861,-84.373342,33.775464
60,117.813307,11,1575.397747,1.3427e+6,265.2338,199.708598,25433.72986,0.555879,239.260824,-84.377435,33.774593
123,241.517264,2,1392.142624,1.704e+6,282.419851,280.195998,59795.31542,0.482037,323.626315,-84.378021,33.774608
0,0,1,0,0,0,0,0,2.588422,223.302107,-84.373124,33.774593
11,21.599089,6,1377.333243,202486.2894,63.008384,54.613803,3013.194638,1.357976,216.498638,-84.378511,33.774649
74,145.302851,11,1383.571709,961865.1076,290.397012,218.567983,21495.2476,0.733553,259.013263,-84.377932,33.774741
0,0,1,0,0,0,0,0,3.919405,157.421864,-84.373088,33.774751
27,53.016006,7,1528.252847,562692.7414,109.135258,93.669431,14253.06714,1.043068,206.122794,-84.377431,33.774748
37,72.651646,6,1382.959363,525263.2963,119.474628,107.011423,14504.76372,1.399332,225.822054,-84.378506,33.774787
0,0,1,0,0,0,0,0,4.808336,203.812732,-84.373109,33.774894
8,15.70844,5,1405.800267,211951.5225,55.193262,48.377233,2259.249854,3.159874,195.260929,-84.377418,33.774892
65,127.631162,8,1399.268448,997921.8733,266.084154,229.804652,26762.41365,0.675849,257.454057,-84.378493,33.774928
46,90.323504,6,1398.068471,686312.6279,172.029041,160.442761,20147.08846,0.94772,219.473999,-84.377931,33.774898
0,0,1,0,0,0,0,0,3.890644,217.187715,-84.375738,33.774965
36,70.688071,4,1282.723271,473620.4991,118.470638,111.274212,15212.29531,0.654327,132.961026,-84.377921,33.775017
0,0,1,0,0,0,0,0,1.85586,243.013967,-84.37309,33.775046
11,21.599161,5,1229.6657,186724.7206,57.794212,51.991126,3875.152238,2.51913,166.327259,-84.377421,33.77502
65,127.631156,6,1511.886952,1.015e+6,207.178605,189.887568,33434.74345,0.106813,205.967217,-84.378497,33.775073
52,102.104967,15,1340.736213,659663.5038,301.383577,182.360776,15152.35896,2.085467,290.582398,-84.377415,33.775167
51,100.141258,7,1379.738066,801976.0561,186.491322,174.910699,22135.34193,0.422831,201.025815,-84.377935,33.775162
38,74.615083,8,1506.644338,814004.1009,191.728927,167.957076,17383.30255,0.216378,207.969749,-84.373115,33.775197
8,15.70845,5,1326.503678,186274.8977,50.258228,45.37394,2995.948647,2.071847,177.136603,-84.37791,33.775287
80,157.084256,6,1412.751133,1.0433e+6,254.94918,240.532054,34960.8472,1.397514,421.46269,-84.378404,33.775347
32,62.833773,9,1466.354573,673326.8178,166.012927,145.762312,14718.60945,0.525105,188.533827,-84.37847,33.775481
100,196.355553,7,1325.296224,1.2121e+6,310.537734,288.7256,39475.77305,1.556201,364.991468,-84.377961,33.775487
28,54.979467,9,1448.832375,490786.1724,141.495891,112.053825,13123.47295,1.913463,220.019953,-84.373095,33.77545
82,161.011676,8,1508.331004,1.3e+6,295.811753,252.32339,36391.81639,0.580627,310.009785,-84.37738,33.775473
42,82.469387,5,1349.203119,747077.9812,222.772352,187.927828,17205.67395,1.30379,240.836358,-84.373111,33.775618
74,145.30301,11,1505.337934,1.2417e+6,276.197614,237.309438,30767.93841,0.68143,283.228115,-84.37741,33.775605
48,94.250575,7,1530.185434,715442.426,227.26166,153.149148,23932.08973,0.718758,221.214824,-84.378438,33.775613
44,86.39649,7,1443.661837,583364.3853,205.82009,145.115147,17384.12682,1.162758,233.066516,-84.373121,33.775764
75,147.266725,7,1491.161633,1.0573e+6,241.542599,211.417752,31037.47073,1.23196,271.924456,-84.377395,33.775743
34,66.760943,2,1314.65159,330172.2834,93.403774,87.187888,11753.52067,2.868312,178.15354,-84.377951,33.775852
39,76.578619,8,1459.54334,743862.4526,205.456668,162.701837,17260.20084,0.376828,188.41502,-84.373101,33.775904
47,92.287123,5,1493.433604,1.0661e+6,177.524209,165.975241,22650.84741,0.160755,180.398317,-84.379004,33.775936
74,145.303147,3,1452.05027,1.1168e+6,183.997195,181.574271,38153.20761,0.157124,203.661057,-84.37742,33.775874
68,133.521696,7,1562.59018,1.1077e+6,244.647394,222.641972,34943.25999,0.159725,250.429691,-84.378404,33.775997
37,72.651582,5,1458.750246,570449.3217,190.935716,112.702332,19265.01035,0.292651,143.515481,-84.377923,33.775988
55,107.995467,6,1522.333842,1.2176e+6,202.215635,183.895031,27779.30592,0.127646,195.854829,-84.378989,33.776088
273,536.050629,4,1411.95212,3.7311e+6,631.944316,621.070842,141059.5209,0.252825,664.490041,-84.377392,33.776037
124,243.480594,1,1480.806632,1.5621e+6,277.479586,276.966968,68273.47995,0.013445,297.506003,-84.37836,33.776137
79,155.120782,6,1559.301926,956869.5291,257.581061,199.180542,39363.01625,0.3693,222.041786,-84.377911,33.776095
56,109.959082,6,1504.691876,939102.3577,181.013978,161.210269,24723.47933,1.426791,206.757733,-84.378999,33.776239
48,94.250739,5,1541.86118,870118.8224,192.748105,178.224407,22988.73936,0.101301,197.432377,-84.378392,33.776288
42,82.469271,7,1489.853092,728097.9433,158.576228,143.334512,19891.30755,0.14509,158.522165,-84.377898,33.776232
26,51.052387,5,1370.334018,372416.91,96.184738,85.693297,11369.2398,2.430921,185.937743,-84.373114,33.776321
91,178.683584,4,1387.850521,1.4552e+6,260.876924,248.578721,40703.18491,0.324696,274.102939,-84.379004,33.776371
0,0,4,0,0,0,0,0,2.137144,195.588122,-84.378368,33.776417
58,113.886281,4,1479.871011,804543.5337,174.711618,161.998837,26290.78775,0.952571,219.406164,-84.377914,33.776367
29,56.943103,7,1319.13229,566910.9896,157.344948,138.874973,12279.57634,1.703284,199.027289,-84.373098,33.776454
263,516.414989,3,1488.63578,3.1878e+6,599.353704,592.131612,129138.911,0.320816,660.815123,-84.37722,33.776403
66,129.594695,6,1529.294267,1.1795e+6,208.021542,188.461576,32104.97902,0.078803,228.417361,-84.378959,33.776491
32,62.833729,6,1457.971409,540153.5528,138.683032,120.723572,13916.08172,0.45826,174.573253,-84.375099,33.776401
10,19.635549,9,1231.921418,233557.8492,63.052639,54.780103,4187.567925,2.071914,220.086406,-84.37311,33.776594
24,47.125271,6,1237.621618,342623.7536,105.788915,94.99653,7867.136389,1.471367,187.580668,-84.378363,33.776545
39,76.578714,7,1428.662548,538276.9269,131.221786,121.72965,17062.59582,0.815507,196.197085,-84.377908,33.776513
28,54.979647,10,1388.419677,480801.7927,175.325975,108.604576,12399.74051,1.323226,202.535337,-84.378947,33.776632
43,84.432899,6,1201.291454,556705.5325,149.352607,133.561003,16388.10728,1.293662,188.611822,-84.373107,33.77673
52,102.104792,7,1491.712346,896609.4548,203.99995,174.623546,23454.05973,0.727884,225.310579,-84.377407,33.776608
113,221.881851,2,1368.996688,1.2104e+6,273.421485,271.414187,52363.17207,1.044348,366.735907,-84.378307,33.776681
32,62.833732,5,1255.194271,416180.4787,124.108043,113.497713,10642.42724,1.499572,179.384567,-84.377894,33.776656
49,96.214114,5,1428.303652,846770.5579,203.648994,185.315208,20033.18675,0.27182,209.697456,-84.373102,33.776869
34,66.760899,7,1532.438711,665162.3822,137.916604,123.759114,15376.33284,0.719529,187.622723,-84.377404,33.776729
40,78.542306,7,1181.687701,403217.4741,147.748817,131.241598,12150.73578,1.168321,164.338402,-84.375007,33.776732
39,76.578558,7,1474.253091,605031.7226,162.570842,138.562813,16879.16628,0.571647,176.682529,-84.376183,33.776742
67,131.558173,4,1209.138666,695451.2351,176.94746,169.020895,25703.30547,1.69779,230.299335,-84.375594,33.776712
62,121.740462,7,1411.276734,739687.6638,209.76869,173.452602,28055.78147,0.511932,205.105239,-84.376706,33.776729
57,111.9226,9,1262.431677,854875.6761,266.888393,211.8761,20040.00425,1.305176,258.968929,-84.378923,33.776863
48,94.250694,10,1363.703051,890973.9492,250.468253,200.008827,19397.69913,0.379779,231.713786,-84.37312,33.776994
53,104.068405,6,1519.027644,966458.7957,184.611029,169.804021,25501.89951,0.159174,188.473339,-84.377415,33.77687
0,0,1,0,0,0,0,0,4.875929,170.839223,-84.375518,33.776864
44,86.396412,5,1431.283557,635827.5892,162.683601,148.894858,18802.00918,0.886621,179.332592,-84.376706,33.776863
0,0,2,0,0,0,0,0,2.56041,187.860522,-84.373527,33.776887
69,135.485255,4,1290.617529,724085.0657,208.310466,180.896954,25206.1789,2.388159,383.140284,-84.374875,33.776848
24,47.125318,8,1478.862399,486303.4247,177.424635,127.932839,10772.04124,0.493138,194.671826,-84.376173,33.776883
49,96.214176,5,1555.787165,957489.78,180.052861,163.529349,24189.16148,0.101353,177.597764,-84.377413,33.777011
113,221.881697,2,1435.907359,1.551e+6,321.830126,307.533755,56831.5291,0.139701,343.59063,-84.374886,33.777117
30,58.906686,9,1305.90301,480654.1125,166.601041,143.317782,11028.62252,1.481964,228.75056,-84.378328,33.77682
43,84.432813,6,1389.658447,543184.0974,310.935003,131.247158,18242.7778,1.759871,186.945551,-84.377864,33.777207
0,0,1,0,0,0,0,0,3.878301,38.161041,-84.375822,33.777042
57,111.922681,7,1528.777907,887370.0037,193.660691,175.752001,27024.97672,0.110629,207.902276,-84.376712,33.777005
20,39.271171,9,1314.473723,242095.5003,139.729002,73.270596,8383.983681,2.579931,221.711316,-84.373721,33.776927
65,127.631151,10,1475.08011,1.1231e+6,287.477024,233.450012,27306.15623,0.664453,272.404628,-84.378919,33.777104
13,25.526246,5,1420.855416,172413.6576,65.67084,45.167651,5440.746444,1.34674,126.973313,-84.376199,33.777057
62,121.740303,7,1441.818073,978532.5403,247.367615,218.009857,26160.31867,0.237181,240.323164,-84.378284,33.777184
0,0,1,0,0,0,0,0,2.765439,169.954936,-84.375515,33.77714
45,88.359978,8,1287.452742,857536.1507,193.767862,178.151359,18508.76726,0.456993,201.316192,-84.373946,33.777001
72,141.375911,9,1526.79698,1.3234e+6,302.608522,248.762061,34734.75969,0.123211,267.834064,-84.378898,33.777243
114,223.845213,6,1409.283213,1.5261e+6,354.861106,327.739296,51451.85549,0.278858,376.53575,-84.37487,33.777014
55,107.995567,7,1451.167112,830919.5269,199.813566,181.035462,25079.43608,0.267297,198.281293,-84.373105,33.777278
69,135.4853,4,1518.480584,840109.7271,183.45406,168.336159,33135.68545,0.127227,188.638557,-84.376711,33.777161
20,39.271082,2,1436.89846,280209.7343,58.867331,51.958849,10897.73731,2.038037,226.688716,-84.378267,33.777304
21,41.234735,7,1338.639034,411674.7082,112.231562,96.560438,9446.226169,1.43987,192.378449,-84.374113,33.777132
59,115.84981,5,1409.952394,599876.6863,211.242509,154.818553,24728.14606,1.547725,220.969521,-84.378889,33.77737
61,119.776911,6,1524.762918,1.0288e+6,215.131991,186.295414,30384.48817,0.12789,203.299031,-84.377426,33.777299
51,100.141294,9,1479.542152,620118.0356,225.870524,158.868153,18388.46832,0.373511,174.024103,-84.374991,33.777268
43,84.432902,7,1274.978557,582300.0456,172.301384,151.320767,17379.8782,2.189117,255.810955,-84.375548,33.777287
38,74.615115,6,1516.430971,669961.659,152.147205,140.118536,17783.56905,0.207747,168.474341,-84.376688,33.777285
0,0,3,0,0,0,0,0,2.335648,187.52827,-84.37786,33.777386
39,76.578567,8,1438.556063,585262.3884,170.754151,144.211094,16399.87916,1.166426,207.471287,-84.373111,33.777394
37,72.651537,7,1224.596692,551555.5487,167.382603,142.20147,13636.19571,0.912106,181.996453,-84.374234,33.77731
84,164.938579,5,1343.96276,990833.8524,250.346388,226.586007,35132.57207,0.723,275.242107,-84.375983,33.777262
20,39.271031,5,1311.244388,303107.7007,130.637303,85.000975,8414.142624,2.058664,176.813712,-84.373601,33.777358
0,0,1,0,0,0,0,0,3.266337,231.145811,-84.378263,33.777437
49,96.214203,7,1518.877856,837511.8708,206.42575,186.486955,23454.72111,0.312144,214.64454,-84.376712,33.777411
58,113.886268,6,1348.780923,689423.6262,239.188146,190.429822,20032.5415,1.140351,265.707673,-84.378864,33.777501
0,0,1,0,0,0,0,0,3.31876,18.681674,-84.377251,33.77755
42,82.469335,9,1435.898128,574003.8405,204.350522,156.717743,17661.35697,0.500522,175.81655,-84.375004,33.777403
20,39.271123,10,1333.564515,382244.1896,133.430173,97.646765,7478.857214,1.953643,184.783004,-84.373735,33.777533
78,153.15722,5,1476.774749,908184.5647,243.515278,210.196859,34069.39321,1.061036,280.857685,-84.373141,33.77754
37,72.651535,10,1232.8739,569239.6437,195.188645,159.432507,12413.18479,0.885998,198.646138,-84.375504,33.777426
0,0,1,0,0,0,0,0,4.168266,173.453407,-84.374256,33.777481
0,0,1,0,0,0,0,0,3.62467,177.947255,-84.378244,33.777563
75,147.266693,6,1495.51271,1.0378e+6,270.095781,230.746235,31535.2517,0.570149,275.366442,-84.37886,33.777642
0,0,1,0,0,0,0,0,4.573702,188.906068,-84.377419,33.777573
0,0,1,0,0,0,0,0,2.262719,199.317748,-84.374984,33.777559
134,263.116342,5,1469.525283,1.8976e+6,385.466712,374.46108,64792.71737,0.486799,443.714632,-84.376775,33.777627
0,0,1,0,0,0,0,0,3.079865,27.598613,-84.37453,33.777588
62,121.740473,7,1396.211604,868347.8517,213.520535,194.923886,26207.30617,1.282844,266.595259,-84.373718,33.777685
0,0,1,0,0,0,0,0,4.162287,24.265506,-84.37805,33.777607
58,113.886317,7,1520.150895,907123.8445,205.900998,184.774607,25950.33923,0.073835,203.156989,-84.373128,33.777694
51,100.14133,7,1356.486781,712930.3966,213.781444,166.334621,21275.33377,0.493546,188.432098,-84.378266,33.77772
50,98.177682,5,1316.43124,614651.7421,182.331475,151.560865,19259.75103,1.418518,235.457063,-84.375581,33.777538
48,94.250668,7,1487.133425,890328.8556,226.764623,197.612849,20541.63835,0.349032,229.205569,-84.378845,33.777758
32,62.833764,4,1350.420476,333741.699,136.871543,97.133924,11030.81299,1.387164,157.876111,-84.37499,33.777689
0,0,1,0,0,0,0,0,3.429277,17.496397,-84.378048,33.777646
54,106.031997,7,1324.071995,722033.4245,186.868179,157.938847,24758.28837,1.743759,236.27113,-84.375555,33.777697
52,102.104866,7,1383.305062,866914.3112,227.257637,199.81542,20041.91821,0.4348,239.190452,-84.374279,33.777769
87,170.829298,7,1486.529465,911589.7995,292.974225,231.051687,33684.53529,0.479797,262.611094,-84.37732,33.777708
69,135.485289,5,1413.741551,906331.7727,220.228737,196.683938,29336.73842,0.306604,228.307682,-84.373743,33.777814
38,74.615164,5,1502.080358,505009.0474,151.930192,118.151754,16501.92154,1.092452,179.412964,-84.373104,33.777821
0,0,1,0,0,0,0,0,2.90553,34.7613,-84.37483,33.777643
28,54.979577,10,1566.544908,805078.9454,184.096344,166.575159,14820.41195,0.224597,187.001968,-84.378443,33.775869
72,141.375928,6,1558.213968,1.0245e+6,211.283525,182.404596,34527.1325,0.417821,203.436424,-84.379031,33.775654
34,66.760757,10,1466.870959,574569.4038,206.664759,156.926396,14285.46709,1.227552,197.954968,-84.373103,33.776056
28,54.979593,7,1272.957179,505875.9261,140.176726,130.638745,11276.79429,1.121568,207.744891,-84.37463,33.776434
73,143.339544,13,1550.320586,1.219e+6,440.270056,278.328148,31384.2637,0.304133,305.787298,-84.379083,33.775522
53,104.068384,10,1553.645892,1.0476e+6,274.411,208.991434,27366.97015,0.274642,233.030772,-84.377397,33.777145
105,206.17326,4,1370.89798,1.4679e+6,286.488006,286.254637,52046.26173,0.889465,369.885236,-84.376109,33.777592
0,0,1,0,0,0,0,0,3.007964,222.742044,-84.37742,33.777437
89,174.756349,5,1331.595458,873466.1135,301.116144,235.797945,33495.29294,1.680628,343.919016,-84.374291,33.777618
68,133.521862,6,1444.152728,722221.5371,260.582765,183.275774,27804.12815,0.388478,203.357851,-84.377936,33.776789
6,11.781359,8,1481.719155,336014.3001,88.403779,78.997554,2143.487485,1.507091,173.844799,-84.375767,33.774672
0,0,1,0,0,0,0,0,3.112408,197.274907,-84.375526,33.776994
100,196.355515,4,1403.53376,1.2685e+6,267.889253,254.314248,47060.12119,0.34256,291.919895,-84.377083,33.775587
95,186.537772,15,1506.754357,1.2257e+6,360.111029,304.022954,37081.63796,1.355044,495.187012,-84.373562,33.775901
44,86.396341,7,1459.682886,784954.3839,184.280241,168.091495,19844.44797,0.465721,201.837718,-84.374132,33.776433
0,0,1,0,0,0,0,0,2.248053,32.917381,-84.374423,33.777411
0,0,1,0,0,0,0,0,6.701654,10.5944,-84.373255,33.777457
0,0,1,0,0,0,0,0,4.325593,21.962307,-84.375061,33.774855
85,166.902146,2,1344.584811,769560.0051,161.557052,160.14304,40177.43867,0.503151,198.747627,-84.374665,33.775943
0,0,1,0,0,0,0,0,3.329412,57.667845,-84.376774,33.774819
0,0,1,0,0,0,0,0,1.451563,22.73412,-84.375224,33.774932
0,0,1,0,0,0,0,0,6.017528,16.285756,-84.375677,33.777369
0,0,1,0,0,0,0,0,1.326292,27.897325,-84.374448,33.777725
0,0,1,0,0,0,0,0,4.598433,20.006816,-84.377225,33.775843
0,0,1,0,0,0,0,0,5.620198,42.525196,-84.378272,33.774623
0,0,1,0,0,0,0,0,1.466296,26.597635,-84.376926,33.77706
0,0,1,0,0,0,0,0,2.957842,11.832951,-84.374349,33.777373
0,0,1,0,0,0,0,0,2.9619,57.733214,-84.3771,33.776905
0,0,1,0,0,0,0,0,3.85101,27.525248,-84.374553,33.77779
0,0,2,0,0,0,0,0,1.943568,21.095221,-84.374743,33.777635
0,0,1,0,0,0,0,0,1.779081,15.176378,-84.37672,33.775805
0,0,1,0,0,0,0,0,0.181504,33.057067,-84.37824,33.775083
6,11.781314,3,1380.249674,135883.7615,27.079516,26.343546,3022.650751,0.073072,41.055303,-84.377157,33.776772
0,0,2,0,0,0,0,0,3.912771,61.337601,-84.373336,33.776968
7,13.744882,3,1013.596659,91818.17613,32.276119,29.633389,2089.559947,0.726978,53.64676,-84.37405,33.774974
0,0,1,0,0,0,0,0,5.757511,36.300411,-84.37713,33.77493
0,0,1,0,0,0,0,0,2.646472,23.049558,-84.378086,33.775931
0,0,1,0,0,0,0,0,1.562007,10.24323,-84.373353,33.77776
14,27.489882,4,1157.022675,141549.916,124.9101,49.976278,4145.797185,1.723035,80.671591,-84.37399,33.776784
65,127.631056,3,1383.067972,966992.8142,224.075746,207.814692,29102.93709,0.385036,231.147133,-84.376215,33.77727
0,0,1,0,0,0,0,0,3.996146,29.778694,-84.374835,33.77745
0,0,1,0,0,0,0,0,5.422683,17.334593,-84.374199,33.776928
0,0,1,0,0,0,0,0,1.899306,32.64351,-84.375495,33.776612
24,47.125369,3,1246.381894,335548.5611,73.042166,72.841726,10462.62563,1.090059,105.498921,-84.375092,33.776545
4,7.854225,4,864.590469,62433.87236,37.015604,25.951887,997.480903,2.213434,59.184063,-84.378086,33.777038
0,0,1,0,0,0,0,0,0.380649,34.152208,-84.376235,33.776644
0,0,1,0,0,0,0,0,4.318334,20.841373,-84.374831,33.777498
0,0,1,0,0,0,0,0,3.43918,36.927412,-84.373303,33.776332
0,0,1,0,0,0,0,0,4.490296,13.807552,-84.373377,33.775785
0,0,1,0,0,0,0,0,1.731171,25.416322,-84.373133,33.776797
0,0,1,0,0,0,0,0,1.551838,30.931073,-84.373907,33.776585
0,0,1,0,0,0,0,0,5.238993,15.651862,-84.375818,33.777326
0,0,1,0,0,0,0,0,3.491514,18.043749,-84.373321,33.777273
0,0,1,0,0,0,0,0,2.727062,17.601361,-84.377016,33.777239
0,0,1,0,0,0,0,0,5.496298,13.281667,-84.374178,33.776873
0,0,1,0,0,0,0,0,4.010486,30.669603,-84.378256,33.774946
0,0,1,0,0,0,0,0,4.856612,19.972773,-84.374452,33.775724
0,0,1,0,0,0,0,0,3.141841,24.189638,-84.376935,33.777336
0,0,1,0,0,0,0,0,0.704585,35.481874,-84.376661,33.775799
0,0,1,0,0,0,0,0,3.417691,44.767068,-84.374409,33.776642
0,0,1,0,0,0,0,0,2.561122,23.817689,-84.374281,33.774956
0,0,1,0,0,0,0,0,2.695212,39.700037,-84.378232,33.775142
0,0,1,0,0,0,0,0,4.706776,67.13725,-84.375396,33.775797
0,0,1,0,0,0,0,0,4.578761,37.783144,-84.373577,33.776625
12,23.562603,2,1406.409815,183237.7833,37.77971,34.077142,5849.130772,0.304336,46.001849,-84.37808,33.77615
0,0,1,0,0,0,0,0,1.29255,36.362238,-84.373333,33.77668
0,0,1,0,0,0,0,0,4.294737,34.46078,-84.37338,33.777442
8,15.708455,3,1409.21347,187480.5732,48.041994,42.206087,3567.586856,0.345725,54.957016,-84.37615,33.776627
0,0,1,0,0,0,0,0,2.748576,11.278566,-84.374213,33.77583
0,0,1,0,0,0,0,0,4.982477,24.285109,-84.373447,33.776693
0,0,1,0,0,0,0,0,4.037301,12.136822,-84.373364,33.777632
55,107.995616,9,1401.835819,773467.6894,251.839529,186.82242,23432.12435,0.492992,237.32643,-84.378301,33.777061
0,0,1,0,0,0,0,0,4.376299,67.637067,-84.376822,33.776634
39,76.578619,4,1431.213728,513057.7721,118.491906,106.298994,15928.96443,0.356489,123.425998,-84.373673,33.775993
45,88.359933,8,1437.586024,751203.024,210.981239,172.928745,18784.63048,0.414797,202.508692,-84.376176,33.775555
32,62.833938,8,1547.391017,669345.2771,161.985423,137.788308,17331.59517,0.897156,202.863339,-84.378492,33.775207
38,74.615052,8,1278.836561,676039.575,186.300097,164.054724,14716.15067,1.44443,224.309974,-84.375775,33.77512
0,0,1,0,0,0,0,0,3.949249,51.908597,-84.380665,33.77576
9,17.671937,4,1226.684215,201144.8653,72.953164,38.003513,3777.033673,1.89842,100.083248,-84.380654,33.777009
0,0,2,0,0,0,0,0,4.735925,75.170103,-84.38052,33.777226
0,0,1,0,0,0,0,0,2.807601,65.180212,-84.380502,33.777354
0,0,2,0,0,0,0,0,1.410819,87.183425,-84.380682,33.776791
29,56.943127,4,1351.854039,417669.3364,114.872864,85.860053,10940.4518,0.349392,100.173966,-84.379182,33.776849
0,0,1,0,0,0,0,0,2.187008,92.820856,-84.379235,33.776127
46,90.323364,5,1530.754186,773300.8332,180.885268,165.375224,21065.06721,0.646004,210.525012,-84.379143,33.774697
46,90.323473,5,1335.429579,793988.1682,190.263347,181.315502,20764.65047,1.512659,265.757249,-84.37971,33.774735
0,0,1,0,0,0,0,0,2.491503,66.626458,-84.379348,33.774874
130,255.262134,7,1570.641784,2.1272e+6,378.43616,359.210632,64817.72164,0.37709,397.783213,-84.380488,33.774932
0,0,1,0,0,0,0,0,4.074691,7.117104,-84.379466,33.774867
18,35.344024,5,1437.06076,266713.59,80.907843,72.095271,7267.076088,1.845924,160.353336,-84.379108,33.774963
61,119.776848,6,1404.134608,768985.644,253.097049,194.700267,26188.29806,1.47642,361.008375,-84.379625,33.77504
64,125.6674,10,1568.658294,1.2458e+6,263.265657,201.096551,28708.12168,0.346802,224.912185,-84.380365,33.775114
23,45.161699,8,1291.974904,325311.139,114.164388,98.871235,7222.629472,2.03052,184.189282,-84.379095,33.775097
61,119.776885,6,1525.354576,656317.4875,232.225048,190.534307,26452.76459,1.122195,289.61089,-84.379677,33.775195
77,151.193206,10,1484.727759,1.3153e+6,354.903418,223.541989,35347.29743,0.910661,270.133387,-84.380331,33.775281
90,176.719917,8,1373.163229,906472.1057,291.963875,239.248843,33429.9772,0.472236,275.285873,-84.379105,33.775239
41,80.505801,5,1295.273071,429293.2004,157.390853,123.190955,16759.47614,0.960621,168.640928,-84.379634,33.775327
67,131.558196,6,1517.386143,1.1089e+6,215.056074,182.398768,30480.65331,0.243901,196.80127,-84.38031,33.775409
54,106.03197,12,1522.349206,817922.0246,321.146798,202.378234,23183.32159,0.47427,259.345689,-84.379075,33.775378
36,70.688032,9,1492.274689,513712.1975,274.924128,165.979282,16463.94065,1.092517,276.425981,-84.379674,33.775524
64,125.667436,3,1447.376759,1.1861e+6,205.158176,195.824921,28992.57032,0.738739,236.890151,-84.380345,33.775556
0,0,2,0,0,0,0,0,0.178053,33.69785,-84.379301,33.775695
39,76.578783,6,1413.813716,575625.2119,173.743872,155.95868,16657.29751,0.93166,197.496964,-84.379644,33.775693
53,104.068478,7,1456.921639,766878.3836,244.938805,215.371925,21881.09942,0.732002,259.562288,-84.379619,33.775967
0,0,1,0,0,0,0,0,4.140221,157.721035,-84.380269,33.776016
58,113.886358,8,1498.150788,747108.3322,211.659696,183.118418,24171.85097,0.32931,224.712125,-84.379563,33.776075
81,159.04792,9,1295.965004,1.0807e+6,295.394988,250.765107,29669.43782,1.423327,335.832799,-84.380211,33.776183
13,25.526227,6,1448.675728,281060.1111,108.552207,71.706927,5886.070918,1.954669,176.50044,-84.379602,33.776225
93,182.61059,3,1373.218077,1.0286e+6,245.878171,222.887061,36074.33005,0.319747,240.815234,-84.380233,33.776327
21,41.234672,7,1322.701755,333840.8362,110.479981,98.601242,7477.227939,1.988149,193.647411,-84.379572,33.776364
25,49.089008,6,1234.85104,310246.9917,117.849654,82.155988,9051.859021,2.169046,238.353642,-84.380213,33.776502
37,72.651597,7,1443.586326,596937.767,174.237575,148.299678,15808.50762,0.913558,200.315662,-84.379574,33.776512
22,43.198209,4,1377.198948,552228.3332,194.767253,148.307136,10039.12835,0.524607,196.33734,-84.379535,33.776665
22,43.19794,5,1146.866811,278275.7079,97.187082,83.172016,8083.137223,3.598172,124.229748,-84.380171,33.776655
49,96.214183,9,1473.731972,643164.0946,247.174332,170.201267,21267.21619,0.445268,213.35452,-84.379527,33.776749
0,0,2,0,0,0,0,0,6.248402,62.896081,-84.380509,33.776793
0,0,1,0,0,0,0,0,2.871383,70.001113,-84.379281,33.776886
37,72.651504,5,1130.585858,461299.9001,168.05706,131.075853,13544.7523,1.696605,188.61194,-84.380165,33.776785
18,35.34402,7,1348.786408,366763.4594,116.999563,102.021112,6752.130464,1.263215,183.658299,-84.379513,33.777158
36,70.688066,7,1307.726497,587093.2566,155.057922,138.492852,14489.90744,1.152471,207.380403,-84.380155,33.777172
61,119.777044,9,1282.031468,767814.8911,244.304516,217.717266,23116.03292,1.228283,282.508145,-84.379477,33.777303
49,96.214046,5,1377.444689,681903.733,162.180181,141.950276,23229.48367,0.278501,186.713856,-84.380115,33.777332
7,13.744869,3,982.895833,118568.3321,32.065151,28.656587,2106.188846,2.516768,67.149626,-84.379235,33.777441
49,96.214091,5,1489.255915,652719.6424,207.267073,158.53747,22075.70719,0.409842,185.437209,-84.380118,33.777508
45,88.359928,4,1500.016727,521942.6875,151.444863,127.371659,20299.41202,0.788114,159.875419,-84.37949,33.777596
37,72.651598,8,1536.158217,559027.7195,189.12554,124.488824,18491.78917,0.347866,152.357319,-84.380091,33.777669
51,100.141236,10,1439.023117,840164.3853,207.361632,190.094303,21952.35602,1.250553,285.473624,-84.37945,33.777749
138,270.970526,7,1529.609663,2.0167e+6,429.805588,391.92761,67730.72869,0.115485,424.296163,-84.380186,33.777808
28,54.979525,8,1406.378658,533321.8195,146.398332,131.205678,11671.48952,0.734556,164.725377,-84.37924,33.776002
20,39.271056,5,1238.273503,333644.251,112.8492,93.538049,7748.030668,2.768869,239.447938,-84.380167,33.776938
